id,mod_hex_id,courseID,mod_type,name,markdown,order,childOrder,treelevel,chpModPar,seqModPar,vrtModPar,parent,modparent_childlevel
block-v1:MITxPRO+LASERxB1+1T2019+type@problem+block@b41c5a094a604ee0915327da5cc0beb7,b41c5a094a604ee0915327da5cc0beb7,MITxPRO+LASERxB1+1T2019,problem,Question #3,"A house is decomposed into a kitchen, bathroom and bedroom. The kitchen involves a lot of cabinetry which is done by cabinet makers.  The bathroom requires plumbing work done by plumbers.
>>These statements best illustrate:<<
( ) 	The need for a good contractor to manage it all {{That is an implicit assumption. Think about what these statements illustrate explicitly. }}
(x) 	The alignment of product, work, and team decomposition {{The decomposition of the house informs the breakdown of the work (cabinetry and plumbing work) and teams (cabinet makers and plumbers). These statements thus best illustrate the alignment of product, work and team decomposition. }}
( ) 	The creation of more interfaces that need to be managed {{Decomposing the house does create more interfaces to be managed, but that is not highlighted by these statements. Think about what they illustrate. }}
( ) 	The emergence of function {{These statements do not talk about function; they are all about form. Think about what they are illustrating. }}



||The decomposition of the house is informing the breakdown of the work (cabinetry and plumbing work) and teams (cabinet makers and plumbers).||
",364,6,4,166a328362d44926a0d59a78b692cd9b,3a41f14507f847d3adc5b895fb162ffa,4cdf731f0909410cbe87bdd3d836b121,4cdf731f0909410cbe87bdd3d836b121,4cdf731f0909410cbe87bdd3d836b121/6
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@7cf83fbddddc4dd082b5d5edcc32ff2b,7cf83fbddddc4dd082b5d5edcc32ff2b,MITxPRO+LASERxB1+1T2019,vertical,Put Into Practice,NA,365,5,3,166a328362d44926a0d59a78b692cd9b,3a41f14507f847d3adc5b895fb162ffa,7cf83fbddddc4dd082b5d5edcc32ff2b,3a41f14507f847d3adc5b895fb162ffa,3a41f14507f847d3adc5b895fb162ffa/5
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@7aa76d3e993840d8805f097cbdbcd44b,7aa76d3e993840d8805f097cbdbcd44b,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,366,1,4,166a328362d44926a0d59a78b692cd9b,3a41f14507f847d3adc5b895fb162ffa,7cf83fbddddc4dd082b5d5edcc32ff2b,7cf83fbddddc4dd082b5d5edcc32ff2b,7cf83fbddddc4dd082b5d5edcc32ff2b/1
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@bc35c50e57414592b7d27a7d7c34bc3e,bc35c50e57414592b7d27a7d7c34bc3e,MITxPRO+LASERxB1+1T2019,html,Decomposition Case Reading,NA,367,2,4,166a328362d44926a0d59a78b692cd9b,3a41f14507f847d3adc5b895fb162ffa,7cf83fbddddc4dd082b5d5edcc32ff2b,7cf83fbddddc4dd082b5d5edcc32ff2b,7cf83fbddddc4dd082b5d5edcc32ff2b/2
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@3c16bacf5b4b4f8aacff9b2e59e24bca,3c16bacf5b4b4f8aacff9b2e59e24bca,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,368,3,4,166a328362d44926a0d59a78b692cd9b,3a41f14507f847d3adc5b895fb162ffa,7cf83fbddddc4dd082b5d5edcc32ff2b,7cf83fbddddc4dd082b5d5edcc32ff2b,7cf83fbddddc4dd082b5d5edcc32ff2b/3
block-v1:MITxPRO+LASERxB1+1T2019+type@problem+block@28c171777c52431ab6b925073bd63d46,28c171777c52431ab6b925073bd63d46,MITxPRO+LASERxB1+1T2019,problem,Question #1,"<p><img width =""90%"" align=""middle"" src =""/static/Screen_Shot_2019-02-20_at_3.38.24_PM.png"" alt=""Blue Box with Home Security System Written on it. The Blue box has a red dashed line around it.""/></p>

Labels 1 and 2 represent external interaction with accompanying systems. If 1 represents an ìenter pass codes to arm/disarmî interaction, and 2 represents a ìreceive alert for backup resources/respond with backup resourcesî interaction, pick from the labels below and fill in the two empty accompanying systemsí boxes.

Box A: 

[[Sensors {{Sensors are not an accompanying system, they are part of the home security system. Sensors are not entering pass codes to arm and disarm the system. 
}}
(Human Controller) {{ The human controller is the accompanying system that enters the pass codes to arm and disarm the system.
}}
Alarm Monitoring Company {{While the alarm monitoring company is an accompanying system, it is not the one entering pass codes to arm and disarm the system. }}
Alarm {{The alarm is not an accompanying system, it is a part of the home security system. The alarm is not entering pass codes to arm and disarm the system.}}
Touchpad {{The touch pad is not an accompanying system, it is a part of the home security system. The touch pad gets pass codes entered on it, but is not the one entering pass codes to arm and disarm the system. 
}} ]]

Box B:

[[Sensors{{Sensors are not an accompanying system, they are part of the home security system. Sensors are not receiving alerts for backup resources/responding with backup resources.}}
Human Controller{{While the human controller is an accompanying system, it is not the one receiving alerts for backup resources/responding with backup resources.}}
(Alarm Monitoring Company) {{The alarm monitoring company is the accompanying system that receives alerts for backup resources/responds with backup resources.}}
Alarm {{The alarm is not an accompanying system, it is a part of the home security system. The alarm is not receiving alerts for backup resources/responding with backup resources.}}
Touchpad {{The touch pad is not an accompanying system, it is a part of the home security system. The touchpad is not receiving alerts for backup resources/responding with backup resources.}} ]]


||Box A: Pick the accompanying system that is entering pass codes to arm and disarm the system.  ||
||Box B: Pick the accompanying system that receives alerts for backup resources and responds with backup resources.||


",369,4,4,166a328362d44926a0d59a78b692cd9b,3a41f14507f847d3adc5b895fb162ffa,7cf83fbddddc4dd082b5d5edcc32ff2b,7cf83fbddddc4dd082b5d5edcc32ff2b,7cf83fbddddc4dd082b5d5edcc32ff2b/4
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@ccf8015cc62548eda46f85490c6b2084,ccf8015cc62548eda46f85490c6b2084,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,370,5,4,166a328362d44926a0d59a78b692cd9b,3a41f14507f847d3adc5b895fb162ffa,7cf83fbddddc4dd082b5d5edcc32ff2b,7cf83fbddddc4dd082b5d5edcc32ff2b,7cf83fbddddc4dd082b5d5edcc32ff2b/5
block-v1:MITxPRO+LASERxB1+1T2019+type@problem+block@ac160db940cb49ae8579162b1d52bb5d,ac160db940cb49ae8579162b1d52bb5d,MITxPRO+LASERxB1+1T2019,problem,Question #2,"<p><img width =""80%"" align=""middle"" src =""/static/Screen_Shot_2019-02-20_at_5.10.28_PM.png"" alt=""Blue Box with Home Security System Written on it. The Blue box has a red dashed line around it.""/></p>

Pick from the labels below and fill in the entitiesí boxes labeled A and B: 

Box A: The entity in the middle of the system

[[Home Security System {{The home security system is the overall system we are decomposing into entities. 
}}
Sensors {{While the home security system does have sensors, note the sensors interact only with the control panel. 
}}
Doors {{Doors are not entities of the home security system ñ they are outside the system boundary. 
}}
(Control Panel) {{The home security system has a control panel, and the control panel interacts with all other entities plus all the accompanying systems. 
}}
Windows {{Windows are not entities of the home security system ñ they are outside the system boundary.  
}}]]

Box B: The entity in upper left corner of the system

[[Home Security System {{The home security system is the overall system we are decomposing into entities. 
}}
(Sensors) {{The home security system has sensors, and sensors interact only with the control panel. 
}}
Doors {{Doors are not entities of the home security system ñ they are outside the system boundary. 
}}
Control Panel {{While the home security system does have a control panel, note the control panel interacts with all other entities plus also the accompanying systems. 
}}
Windows {{Windows are not entities of the home security system ñ they are outside the system boundary.  
}}
]]

||Box A: Pick the entity of the home security system that is interacting with all other entities plus all the accompanying systems.  ||
||Box B: Pick the entity of the home security system that is only interacting with one other entity.  ||
",371,6,4,166a328362d44926a0d59a78b692cd9b,3a41f14507f847d3adc5b895fb162ffa,7cf83fbddddc4dd082b5d5edcc32ff2b,7cf83fbddddc4dd082b5d5edcc32ff2b,7cf83fbddddc4dd082b5d5edcc32ff2b/6
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@68e661e495134b7cab3a8cc8f2105a7e,68e661e495134b7cab3a8cc8f2105a7e,MITxPRO+LASERxB1+1T2019,vertical,Put into Practice Continued,NA,372,6,3,166a328362d44926a0d59a78b692cd9b,3a41f14507f847d3adc5b895fb162ffa,68e661e495134b7cab3a8cc8f2105a7e,3a41f14507f847d3adc5b895fb162ffa,3a41f14507f847d3adc5b895fb162ffa/6
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@7028800abe7d4e27b613d1d6cbe26bf7,7028800abe7d4e27b613d1d6cbe26bf7,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,373,1,4,166a328362d44926a0d59a78b692cd9b,3a41f14507f847d3adc5b895fb162ffa,68e661e495134b7cab3a8cc8f2105a7e,68e661e495134b7cab3a8cc8f2105a7e,68e661e495134b7cab3a8cc8f2105a7e/1
block-v1:MITxPRO+LASERxB1+1T2019+type@problem+block@c6fd49b485cc4874b0bbdd9c6171e09c,c6fd49b485cc4874b0bbdd9c6171e09c,MITxPRO+LASERxB1+1T2019,problem,Question #3,"<img src=""/static/Screen_Shot_2019-02-20_at_4.01.03_PM.png"" width=""90%"" alt=""A System Diagram of a Home Security system. There are  internal interfaces connecting the control panel to the alarm and sensors. There are external interfaces connecting the Home security system to the human controller and alarm monitoring company.""/>

>>How many external interfaces are there?<<
(x) 2 {{Every external interaction that crosses the red dashed line defines an external interface. There are two external interfaces ñ one between the control panel and the human controller, and the second between the control panel and the alarm monitoring company.}}
( ) 3 {{Every external interaction that crosses the red dashed line defines an external interface. }}
( ) 4 {{Every external interaction that crosses the red dashed line defines an external interface. }}
( ) 6 {{Every external interaction that crosses the red dashed line defines an external interface. }}

>>How many internal interfaces are there?<<

(x) 2  {{Each internal interaction among the entities (i.e. within the red dashed line) defines an internal interface.  There are two internal interfaces -  one between the sensor and the control panel, and one between the alarm and the control panel. }}
( ) 3 {{Each internal interaction among the entities (i.e. within the red dashed line) defines an internal interface. }}
( ) 4 {{Each internal interaction among the entities (i.e. within the red dashed line) defines an internal interface. }}
( ) 6 {{Each internal interaction among the entities (i.e. within the red dashed line) defines an internal interface. }}

||Every external interaction that crosses the red dashed line defines an external interface.||
||Each internal interaction among the entities (i.e. within the red dashed line) defines an internal interface. ||



",374,2,4,166a328362d44926a0d59a78b692cd9b,3a41f14507f847d3adc5b895fb162ffa,68e661e495134b7cab3a8cc8f2105a7e,68e661e495134b7cab3a8cc8f2105a7e,68e661e495134b7cab3a8cc8f2105a7e/2
block-v1:MITxPRO+LASERxB1+1T2019+type@problem+block@44240778a97c4af0937817499b75707b,44240778a97c4af0937817499b75707b,MITxPRO+LASERxB1+1T2019,problem,Question #4,"What form could the external interface between the human controller and the control panel take for home security systems? 
( ) Touchpad{{Yes ñ but is this the only correct choice?}}
( ) Voice {{Yes ñ but is this the only correct choice?}}
( ) Wireless remote controls (key fobs) {{Yes ñ but is this the only correct choice?}}
(x) All of the above{{The external interface could be implemented in all these forms.}}

||How could the human controller and control panel communicate?||

",375,3,4,166a328362d44926a0d59a78b692cd9b,3a41f14507f847d3adc5b895fb162ffa,68e661e495134b7cab3a8cc8f2105a7e,68e661e495134b7cab3a8cc8f2105a7e,68e661e495134b7cab3a8cc8f2105a7e/3
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@f8a137d00dc2452eb4f85427d79ac656,f8a137d00dc2452eb4f85427d79ac656,MITxPRO+LASERxB1+1T2019,vertical,Reflection,NA,376,7,3,166a328362d44926a0d59a78b692cd9b,3a41f14507f847d3adc5b895fb162ffa,f8a137d00dc2452eb4f85427d79ac656,3a41f14507f847d3adc5b895fb162ffa,3a41f14507f847d3adc5b895fb162ffa/7
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@590fb7d4bca1466bacd357c1a234907c,590fb7d4bca1466bacd357c1a234907c,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,377,1,4,166a328362d44926a0d59a78b692cd9b,3a41f14507f847d3adc5b895fb162ffa,f8a137d00dc2452eb4f85427d79ac656,f8a137d00dc2452eb4f85427d79ac656,f8a137d00dc2452eb4f85427d79ac656/1
block-v1:MITxPRO+LASERxB1+1T2019+type@problem+block@865a4d3b43374da7944dc7d397f566d9,865a4d3b43374da7944dc7d397f566d9,MITxPRO+LASERxB1+1T2019,problem,Reflection,NA,378,2,4,166a328362d44926a0d59a78b692cd9b,3a41f14507f847d3adc5b895fb162ffa,f8a137d00dc2452eb4f85427d79ac656,f8a137d00dc2452eb4f85427d79ac656,f8a137d00dc2452eb4f85427d79ac656/2
block-v1:MITxPRO+LASERxB1+1T2019+type@sequential+block@206ef101695b4fe9914fe914a7eab81b,206ef101695b4fe9914fe914a7eab81b,MITxPRO+LASERxB1+1T2019,sequential,Summative Assessment (60 min),NA,379,6,2,166a328362d44926a0d59a78b692cd9b,206ef101695b4fe9914fe914a7eab81b,NA,166a328362d44926a0d59a78b692cd9b,166a328362d44926a0d59a78b692cd9b/6
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@2a9ee778081545848c4ec003bb296d43,2a9ee778081545848c4ec003bb296d43,MITxPRO+LASERxB1+1T2019,vertical,Do Your Own Decomposition: Guide on Decomposition,NA,380,1,3,166a328362d44926a0d59a78b692cd9b,206ef101695b4fe9914fe914a7eab81b,2a9ee778081545848c4ec003bb296d43,206ef101695b4fe9914fe914a7eab81b,206ef101695b4fe9914fe914a7eab81b/1
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@0d987bed3ffa4ed0b9a2e62e97b7b30f,0d987bed3ffa4ed0b9a2e62e97b7b30f,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,381,1,4,166a328362d44926a0d59a78b692cd9b,206ef101695b4fe9914fe914a7eab81b,2a9ee778081545848c4ec003bb296d43,2a9ee778081545848c4ec003bb296d43,2a9ee778081545848c4ec003bb296d43/1
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@10c616d641cd42729083e0a5575fb8ea,10c616d641cd42729083e0a5575fb8ea,MITxPRO+LASERxB1+1T2019,html,Instructions,NA,382,2,4,166a328362d44926a0d59a78b692cd9b,206ef101695b4fe9914fe914a7eab81b,2a9ee778081545848c4ec003bb296d43,2a9ee778081545848c4ec003bb296d43,2a9ee778081545848c4ec003bb296d43/2
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@ecf5f1a3754c487589496d10a397f977,ecf5f1a3754c487589496d10a397f977,MITxPRO+LASERxB1+1T2019,html,System Decomposition Re-cap,NA,383,3,4,166a328362d44926a0d59a78b692cd9b,206ef101695b4fe9914fe914a7eab81b,2a9ee778081545848c4ec003bb296d43,2a9ee778081545848c4ec003bb296d43,2a9ee778081545848c4ec003bb296d43/3
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@d6eee12e8d274ad7aaa1838ecd676453,d6eee12e8d274ad7aaa1838ecd676453,MITxPRO+LASERxB1+1T2019,vertical,Sample Decomposition,NA,384,2,3,166a328362d44926a0d59a78b692cd9b,206ef101695b4fe9914fe914a7eab81b,d6eee12e8d274ad7aaa1838ecd676453,206ef101695b4fe9914fe914a7eab81b,206ef101695b4fe9914fe914a7eab81b/2
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@82ae07bc0c9b4570a41799290d1ef399,82ae07bc0c9b4570a41799290d1ef399,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,385,1,4,166a328362d44926a0d59a78b692cd9b,206ef101695b4fe9914fe914a7eab81b,d6eee12e8d274ad7aaa1838ecd676453,d6eee12e8d274ad7aaa1838ecd676453,d6eee12e8d274ad7aaa1838ecd676453/1
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@a39da0ce33404aa7aeef29af014da204,a39da0ce33404aa7aeef29af014da204,MITxPRO+LASERxB1+1T2019,html,NA,NA,386,2,4,166a328362d44926a0d59a78b692cd9b,206ef101695b4fe9914fe914a7eab81b,d6eee12e8d274ad7aaa1838ecd676453,d6eee12e8d274ad7aaa1838ecd676453,d6eee12e8d274ad7aaa1838ecd676453/2
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@f3c2cd4abb7a4fa8bfb9ebadecb9203d,f3c2cd4abb7a4fa8bfb9ebadecb9203d,MITxPRO+LASERxB1+1T2019,html,NA,NA,387,3,4,166a328362d44926a0d59a78b692cd9b,206ef101695b4fe9914fe914a7eab81b,d6eee12e8d274ad7aaa1838ecd676453,d6eee12e8d274ad7aaa1838ecd676453,d6eee12e8d274ad7aaa1838ecd676453/3
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@4b783ddfe6334f7ba5d08e3f2bf275e4,4b783ddfe6334f7ba5d08e3f2bf275e4,MITxPRO+LASERxB1+1T2019,html,NA,NA,388,4,4,166a328362d44926a0d59a78b692cd9b,206ef101695b4fe9914fe914a7eab81b,d6eee12e8d274ad7aaa1838ecd676453,d6eee12e8d274ad7aaa1838ecd676453,d6eee12e8d274ad7aaa1838ecd676453/4
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@041a32e948a94a66b1b287aaacfa0905,041a32e948a94a66b1b287aaacfa0905,MITxPRO+LASERxB1+1T2019,vertical,Complete Your Own System Decomposition,NA,389,3,3,166a328362d44926a0d59a78b692cd9b,206ef101695b4fe9914fe914a7eab81b,041a32e948a94a66b1b287aaacfa0905,206ef101695b4fe9914fe914a7eab81b,206ef101695b4fe9914fe914a7eab81b/3
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@bc5524e78a8544e2ae2fdc2f3462bbec,bc5524e78a8544e2ae2fdc2f3462bbec,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,390,1,4,166a328362d44926a0d59a78b692cd9b,206ef101695b4fe9914fe914a7eab81b,041a32e948a94a66b1b287aaacfa0905,041a32e948a94a66b1b287aaacfa0905,041a32e948a94a66b1b287aaacfa0905/1
block-v1:MITxPRO+LASERxB1+1T2019+type@openassessment+block@bb5a47f5ea01454a8b79455422d3b9da,bb5a47f5ea01454a8b79455422d3b9da,MITxPRO+LASERxB1+1T2019,openassessment,System Decomposition,NA,391,2,4,166a328362d44926a0d59a78b692cd9b,206ef101695b4fe9914fe914a7eab81b,041a32e948a94a66b1b287aaacfa0905,041a32e948a94a66b1b287aaacfa0905,041a32e948a94a66b1b287aaacfa0905/2
block-v1:MITxPRO+LASERxB1+1T2019+type@sequential+block@e7e04eaf995444d5824552d8605007d2,e7e04eaf995444d5824552d8605007d2,MITxPRO+LASERxB1+1T2019,sequential,Discussion Board (5 min),NA,392,7,2,166a328362d44926a0d59a78b692cd9b,e7e04eaf995444d5824552d8605007d2,NA,166a328362d44926a0d59a78b692cd9b,166a328362d44926a0d59a78b692cd9b/7
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@74354e44721b430d934422a052fb7fee,74354e44721b430d934422a052fb7fee,MITxPRO+LASERxB1+1T2019,vertical,Discussion Board,NA,393,1,3,166a328362d44926a0d59a78b692cd9b,e7e04eaf995444d5824552d8605007d2,74354e44721b430d934422a052fb7fee,e7e04eaf995444d5824552d8605007d2,e7e04eaf995444d5824552d8605007d2/1
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@94cecc3f1e7d484b8e068e79241dfd73,94cecc3f1e7d484b8e068e79241dfd73,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,394,1,4,166a328362d44926a0d59a78b692cd9b,e7e04eaf995444d5824552d8605007d2,74354e44721b430d934422a052fb7fee,74354e44721b430d934422a052fb7fee,74354e44721b430d934422a052fb7fee/1
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@d720793a14624748903a1f7f817b7ca6,d720793a14624748903a1f7f817b7ca6,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,395,2,4,166a328362d44926a0d59a78b692cd9b,e7e04eaf995444d5824552d8605007d2,74354e44721b430d934422a052fb7fee,74354e44721b430d934422a052fb7fee,74354e44721b430d934422a052fb7fee/2
block-v1:MITxPRO+LASERxB1+1T2019+type@lti_consumer+block@a37477c4e4c14169ad44b06b493007f6,a37477c4e4c14169ad44b06b493007f6,MITxPRO+LASERxB1+1T2019,lti_consumer,Duplicate of 'Yellowdig Discussion',NA,396,3,4,166a328362d44926a0d59a78b692cd9b,e7e04eaf995444d5824552d8605007d2,74354e44721b430d934422a052fb7fee,74354e44721b430d934422a052fb7fee,74354e44721b430d934422a052fb7fee/3
block-v1:MITxPRO+LASERxB1+1T2019+type@sequential+block@2095e83b70b142f2a51c03d4962257de,2095e83b70b142f2a51c03d4962257de,MITxPRO+LASERxB1+1T2019,sequential,"WEEK 2 FEEDBACK (10 -15 min, required)",NA,397,8,2,166a328362d44926a0d59a78b692cd9b,2095e83b70b142f2a51c03d4962257de,NA,166a328362d44926a0d59a78b692cd9b,166a328362d44926a0d59a78b692cd9b/8
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@1537e05c4dfa4bc3be6f645f5bb4fbb8,1537e05c4dfa4bc3be6f645f5bb4fbb8,MITxPRO+LASERxB1+1T2019,vertical,Week 2 Feedback,NA,398,1,3,166a328362d44926a0d59a78b692cd9b,2095e83b70b142f2a51c03d4962257de,1537e05c4dfa4bc3be6f645f5bb4fbb8,2095e83b70b142f2a51c03d4962257de,2095e83b70b142f2a51c03d4962257de/1
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@fab84b4fab5940efb4ea868ef8d09396,fab84b4fab5940efb4ea868ef8d09396,MITxPRO+LASERxB1+1T2019,html,NA,NA,399,1,4,166a328362d44926a0d59a78b692cd9b,2095e83b70b142f2a51c03d4962257de,1537e05c4dfa4bc3be6f645f5bb4fbb8,1537e05c4dfa4bc3be6f645f5bb4fbb8,1537e05c4dfa4bc3be6f645f5bb4fbb8/1
block-v1:MITxPRO+LASERxB1+1T2019+type@chapter+block@c817646518c54dc6855d2642310f33d6,c817646518c54dc6855d2642310f33d6,MITxPRO+LASERxB1+1T2019,chapter,Week 3: Capability Work (2.5 hrs),NA,400,4,1,c817646518c54dc6855d2642310f33d6,NA,NA,course,course/4
block-v1:MITxPRO+LASERxB1+1T2019+type@sequential+block@71f15899d85645cab62cddcbe27d1de2,71f15899d85645cab62cddcbe27d1de2,MITxPRO+LASERxB1+1T2019,sequential,Capability (20 min),NA,401,1,2,c817646518c54dc6855d2642310f33d6,71f15899d85645cab62cddcbe27d1de2,NA,c817646518c54dc6855d2642310f33d6,c817646518c54dc6855d2642310f33d6/1
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@1dd511d6b33943bbb02ae7a1eaf236ce,1dd511d6b33943bbb02ae7a1eaf236ce,MITxPRO+LASERxB1+1T2019,vertical,Introduction: Position and Strategy,NA,402,1,3,c817646518c54dc6855d2642310f33d6,71f15899d85645cab62cddcbe27d1de2,1dd511d6b33943bbb02ae7a1eaf236ce,71f15899d85645cab62cddcbe27d1de2,71f15899d85645cab62cddcbe27d1de2/1
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@4a29443515bb404cb8924e1c60a63b73,4a29443515bb404cb8924e1c60a63b73,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,403,1,4,c817646518c54dc6855d2642310f33d6,71f15899d85645cab62cddcbe27d1de2,1dd511d6b33943bbb02ae7a1eaf236ce,1dd511d6b33943bbb02ae7a1eaf236ce,1dd511d6b33943bbb02ae7a1eaf236ce/1
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@572ece25224b40438864a7f65e24a4c9,572ece25224b40438864a7f65e24a4c9,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,404,2,4,c817646518c54dc6855d2642310f33d6,71f15899d85645cab62cddcbe27d1de2,1dd511d6b33943bbb02ae7a1eaf236ce,1dd511d6b33943bbb02ae7a1eaf236ce,1dd511d6b33943bbb02ae7a1eaf236ce/2
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@a44e39b057914e0fb4fa95d0fd6b8060,a44e39b057914e0fb4fa95d0fd6b8060,MITxPRO+LASERxB1+1T2019,html,NA,NA,405,3,4,c817646518c54dc6855d2642310f33d6,71f15899d85645cab62cddcbe27d1de2,1dd511d6b33943bbb02ae7a1eaf236ce,1dd511d6b33943bbb02ae7a1eaf236ce,1dd511d6b33943bbb02ae7a1eaf236ce/3
block-v1:MITxPRO+LASERxB1+1T2019+type@video+block@208c9b2796c944db8dacaa96082520ea,208c9b2796c944db8dacaa96082520ea,MITxPRO+LASERxB1+1T2019,video,Introduction,NA,406,4,4,c817646518c54dc6855d2642310f33d6,71f15899d85645cab62cddcbe27d1de2,1dd511d6b33943bbb02ae7a1eaf236ce,1dd511d6b33943bbb02ae7a1eaf236ce,1dd511d6b33943bbb02ae7a1eaf236ce/4
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@46564edba8eb4c1a9704ef154f6e3186,46564edba8eb4c1a9704ef154f6e3186,MITxPRO+LASERxB1+1T2019,vertical,Put into Practice,NA,407,2,3,c817646518c54dc6855d2642310f33d6,71f15899d85645cab62cddcbe27d1de2,46564edba8eb4c1a9704ef154f6e3186,71f15899d85645cab62cddcbe27d1de2,71f15899d85645cab62cddcbe27d1de2/2
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@6a9a3b5bde4a48daa896fe8c06eca56f,6a9a3b5bde4a48daa896fe8c06eca56f,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,408,1,4,c817646518c54dc6855d2642310f33d6,71f15899d85645cab62cddcbe27d1de2,46564edba8eb4c1a9704ef154f6e3186,46564edba8eb4c1a9704ef154f6e3186,46564edba8eb4c1a9704ef154f6e3186/1
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@b9fbcb8c33b14f58925572b0b81e8e17,b9fbcb8c33b14f58925572b0b81e8e17,MITxPRO+LASERxB1+1T2019,html,NA,NA,409,2,4,c817646518c54dc6855d2642310f33d6,71f15899d85645cab62cddcbe27d1de2,46564edba8eb4c1a9704ef154f6e3186,46564edba8eb4c1a9704ef154f6e3186,46564edba8eb4c1a9704ef154f6e3186/2
block-v1:MITxPRO+LASERxB1+1T2019+type@problem+block@7669a956527947d0add87455277e80b4,7669a956527947d0add87455277e80b4,MITxPRO+LASERxB1+1T2019,problem,Question #1,NA,410,3,4,c817646518c54dc6855d2642310f33d6,71f15899d85645cab62cddcbe27d1de2,46564edba8eb4c1a9704ef154f6e3186,46564edba8eb4c1a9704ef154f6e3186,46564edba8eb4c1a9704ef154f6e3186/3
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@c9ae859049fd4812839f6a4b396ed6e3,c9ae859049fd4812839f6a4b396ed6e3,MITxPRO+LASERxB1+1T2019,vertical,The Dual Process Model,NA,411,3,3,c817646518c54dc6855d2642310f33d6,71f15899d85645cab62cddcbe27d1de2,c9ae859049fd4812839f6a4b396ed6e3,71f15899d85645cab62cddcbe27d1de2,71f15899d85645cab62cddcbe27d1de2/3
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@34a6e49023fc4465bd5ca604330bbd1c,34a6e49023fc4465bd5ca604330bbd1c,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,412,1,4,c817646518c54dc6855d2642310f33d6,71f15899d85645cab62cddcbe27d1de2,c9ae859049fd4812839f6a4b396ed6e3,c9ae859049fd4812839f6a4b396ed6e3,c9ae859049fd4812839f6a4b396ed6e3/1
block-v1:MITxPRO+LASERxB1+1T2019+type@video+block@869e967078f04da18dd0b0b9389a7424,869e967078f04da18dd0b0b9389a7424,MITxPRO+LASERxB1+1T2019,video,The Dual Process Model,NA,413,2,4,c817646518c54dc6855d2642310f33d6,71f15899d85645cab62cddcbe27d1de2,c9ae859049fd4812839f6a4b396ed6e3,c9ae859049fd4812839f6a4b396ed6e3,c9ae859049fd4812839f6a4b396ed6e3/2
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@430ed830a139406187ccf193f509331a,430ed830a139406187ccf193f509331a,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,414,3,4,c817646518c54dc6855d2642310f33d6,71f15899d85645cab62cddcbe27d1de2,c9ae859049fd4812839f6a4b396ed6e3,c9ae859049fd4812839f6a4b396ed6e3,c9ae859049fd4812839f6a4b396ed6e3/3
